"target_pref_name","diseaseName","Percentage_Bioactivities","No_Drug_Efficacy_Target_Annotations"
"Protein kinase C theta","Retinal Pigment Epithelial Detachment",0.005107774032076821,0
"Protein kinase C theta","Rheumatoid Arthritis",0.005107774032076821,0
"Proteinase-activated receptor 1","Fatty Liver",0.2656042496679947,0
"Proteinase-activated receptor 1","Fibrosis, Liver",0.2656042496679947,0
"Proteinase-activated receptor 1","Hepatitis",0.2656042496679947,0
"Proteinase-activated receptor 1","Hereditary Diffuse Gastric Cancer",0.2656042496679947,0
"Proteinase-activated receptor 1","Inflammation",0.2656042496679947,0
"Proteinase-activated receptor 1","Liver Cirrhosis",0.2656042496679947,0
"Proteinase-activated receptor 1","Liver Cirrhosis, Experimental",0.2656042496679947,0
"Proteinase-activated receptor 1","Malignant neoplasm of stomach",0.2656042496679947,0
"Proteinase-activated receptor 1","Neoplasms, Experimental",0.2656042496679947,0
"Proteinase-activated receptor 1","Steatohepatitis",0.2656042496679947,0
"Proteinase-activated receptor 1","Stomach Neoplasms",0.2656042496679947,0
"Purinergic receptor P2Y1","Thrombosis",0.06895494943303708,0
"Purinergic receptor P2Y1","Thrombus",0.06895494943303708,0
"Ribosomal protein S6 kinase alpha 2","Adenocarcinoma of large intestine",0.035754418224537746,0
"Ribosomal protein S6 kinase alpha 2","Metastatic melanoma",0.035754418224537746,0
"Serine/threonine-protein kinase AKT","Ache",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Acute Promyelocytic Leukemia",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Adenocarcinoma of large intestine",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Adenocarcinoma of lung (disorder)",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Adenocarcinoma of prostate",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Adenomatous Polyposis Coli",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Amphetamine Abuse",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Amphetamine Addiction",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Amphetamine-Related Disorders",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Angioblastic Meningioma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Angiomatous Meningioma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Aortic valve calcification",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Aura",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Awakening Epilepsy",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Benign Meningioma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Bipolar Disorder",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Breast Cancer, Familial",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Breast Cancer, Familial Male",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Breast Carcinoma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Breast adenocarcinoma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","COWDEN SYNDROME 6",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","COWDEN-LIKE SYNDROME (disorder)",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Cannabis Abuse",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Cannabis Dependence",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Cannabis-Related Disorder",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Cardiac Hypertrophy",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Cardiomegaly",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Cardiomyopathies",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Cardiomyopathies, Primary",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Cerebral Convexity Meningioma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Cirrhosis",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Clear Cell Meningioma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Colorectal Cancer",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Colorectal Carcinoma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Colorectal Neoplasms",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Condition, Preneoplastic",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Cutaneous Melanoma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Depressive disorder",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Endometrial adenocarcinoma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Epilepsy",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Epilepsy, Cryptogenic",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Epileptic encephalopathy",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Familial Intestinal Polyposis",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Fibrosis",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Fibrous Meningioma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Hamartoma Syndrome, Multiple",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Hashish Abuse",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Hemangioblastic Meningioma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Hemangiopericytic Meningioma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Histiocytoma, Benign Fibrous",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Hyperplasia",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Inflammation",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Intellectual Disability",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Intracranial Meningioma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Intraorbital Meningioma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Intraventricular Meningioma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Lung Neoplasms",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Macrocephaly mesodermal hamartoma spectrum",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Malignant Meningioma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Malignant Neoplasms",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Malignant neoplasm of breast",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Malignant neoplasm of lung",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Malignant neoplasm of ovary",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Malignant neoplasm of prostate",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Malignant neoplasm of skin",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Mammary Neoplasms",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Mammary Neoplasms, Human",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Marijuana Abuse",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Meningioma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Meningiomas, Multiple",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Meningothelial meningioma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Mental Depression",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Microcystic meningioma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Mood Disorders",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Muscular Atrophy",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Myocardial Diseases, Secondary",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Neoplasm of uncertain or unknown behavior of breast",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Neoplasm of uncertain or unknown behavior of ovary",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Neurogenic Muscular Atrophy",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Non-Small Cell Lung Carcinoma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Obesity",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Olfactory Groove Meningioma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Osteosarcoma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Ovarian Carcinoma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Pain",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Pain, Burning",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Pain, Crushing",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Pain, Migratory",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Pain, Splitting",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Papillary Meningioma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Parasagittal Meningioma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Polyposis, Adenomatous Intestinal",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Posterior Fossa Meningioma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Precancerous Conditions",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Prostatic Neoplasms",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Proteus Syndrome",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Proteus-Like Syndrome (disorder)",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Psammomatous Meningioma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Psychoses, Drug",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Psychoses, Substance-Induced",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Radiating pain",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Schizophrenia",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Secretory meningioma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Skin Neoplasms",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Small cell carcinoma of lung",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Sphenoid Wing Meningioma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Spinal Meningioma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Squamous cell carcinoma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Squamous cell carcinoma of the head and neck",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Suffering, Physical",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","T-Cell Lymphoma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Transitional Meningioma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","Xanthomatous Meningioma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","melanoma",0.10470936765757484,0
"Serine/threonine-protein kinase AKT","ovarian neoplasm",0.10470936765757484,0
"Serine/threonine-protein kinase Sgk1","Acute Myeloid Leukemia (AML-M2)",0.0025538870160384105,0
"Serine/threonine-protein kinase Sgk1","Acute Myeloid Leukemia, M1",0.0025538870160384105,0
"Serine/threonine-protein kinase Sgk1","Anaplastic carcinoma",0.0025538870160384105,0
"Serine/threonine-protein kinase Sgk1","Animal Mammary Neoplasms",0.0025538870160384105,0
"Serine/threonine-protein kinase Sgk1","Asymmetric Diabetic Proximal Motor Neuropathy",0.0025538870160384105,0
"Serine/threonine-protein kinase Sgk1","Carcinoma",0.0025538870160384105,0
"Serine/threonine-protein kinase Sgk1","Carcinoma, Spindle-Cell",0.0025538870160384105,0
"Serine/threonine-protein kinase Sgk1","Carcinomatosis",0.0025538870160384105,0
"Serine/threonine-protein kinase Sgk1","Diabetic Amyotrophy",0.0025538870160384105,0
"Serine/threonine-protein kinase Sgk1","Diabetic Asymmetric Polyneuropathy",0.0025538870160384105,0
"Serine/threonine-protein kinase Sgk1","Diabetic Autonomic Neuropathy",0.0025538870160384105,0
"Serine/threonine-protein kinase Sgk1","Diabetic Mononeuropathy",0.0025538870160384105,0
"Serine/threonine-protein kinase Sgk1","Diabetic Neuralgia",0.0025538870160384105,0
"Serine/threonine-protein kinase Sgk1","Diabetic Neuropathies",0.0025538870160384105,0
"Serine/threonine-protein kinase Sgk1","Diabetic Polyneuropathies",0.0025538870160384105,0
"Serine/threonine-protein kinase Sgk1","Diffuse Large B-Cell Lymphoma",0.0025538870160384105,0
"Serine/threonine-protein kinase Sgk1","Leukemia, Myelocytic, Acute",0.0025538870160384105,0
"Serine/threonine-protein kinase Sgk1","Major Depressive Disorder",0.0025538870160384105,0
"Serine/threonine-protein kinase Sgk1","Mammary Carcinoma, Animal",0.0025538870160384105,0
"Serine/threonine-protein kinase Sgk1","Mammary Neoplasms, Experimental",0.0025538870160384105,0
"Serine/threonine-protein kinase Sgk1","Symmetric Diabetic Proximal Motor Neuropathy",0.0025538870160384105,0
"Serine/threonine-protein kinase Sgk1","Undifferentiated carcinoma",0.0025538870160384105,0
"Serine/threonine-protein kinase Sgk1","Unipolar Depression",0.0025538870160384105,0
"Serine/threonine-protein kinase Sgk1","Uremia",0.0025538870160384105,0
"Serotonin 1a (5-HT1a) receptor","Absence Seizures",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Ache",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Action Tremor",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Adult Learning Disorders",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Age-Related Memory Disorders",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Alcohol abuse",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Alcoholic Intoxication, Chronic",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Anhedonia",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Apnea",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Atonic Absence Seizures",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Bipolar Disorder",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Bradycardia",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Coarse Tremor",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Cocaine Abuse",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Cocaine Dependence",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Cocaine-Related Disorders",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Complex partial seizures",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Continuous Tremor",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Convulsions",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Convulsive Seizures",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Darkness Tremor",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Depression, Bipolar",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Depression, Postpartum",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Depressive disorder",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Developmental Academic Disorder",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Epileptic Seizures",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Epileptic drop attack",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Fever",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Fine Tremor",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Generalized Absence Seizures",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Generalized seizures",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Gustatory seizure",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Hereditary Diffuse Gastric Cancer",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Intermittent Tremor",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Involuntary Quiver",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Jacksonian Seizure",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Learning Disabilities",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Learning Disorders",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Learning Disturbance",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Major Depressive Disorder",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Major depression, single episode",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Malignant neoplasm of stomach",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Massive Tremor",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Memory Disorder, Semantic",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Memory Disorder, Spatial",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Memory Disorders",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Memory Loss",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Memory impairment",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Mental Depression",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Mood Disorders",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Myoclonic Seizures",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Nerve Tremors",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Non-epileptic convulsion",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Nonepileptic Seizures",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Olfactory seizure",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","PERIODIC FEVER, MENSTRUAL CYCLE-DEPENDENT",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Pain",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Pain, Burning",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Pain, Crushing",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Pain, Migratory",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Pain, Splitting",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Passive Tremor",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Periodic Fever Syndrome",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Persistent Tremor",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Pill Rolling Tremor",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Psychoses, Drug",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Psychoses, Substance-Induced",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Radiating pain",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Resting Tremor",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Saturnine Tremor",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Schizophrenia",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Seizures",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Seizures, Auditory",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Seizures, Clonic",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Seizures, Focal",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Seizures, Sensory",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Seizures, Somatosensory",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Senile Tremor",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Severe depression",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Single Seizure",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Static Tremor",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Stomach Neoplasms",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Suffering, Physical",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Tonic - clonic seizures",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Tonic Seizures",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Tremor",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Tremor, Limb",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Tremor, Muscle",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Tremor, Neonatal",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Tremor, Perioral",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Tremor, Semirhythmic",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Unipolar Depression",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Vertiginous seizure",0.9577076310144039,0
"Serotonin 1a (5-HT1a) receptor","Visual seizure",0.9577076310144039,0
"Serotonin 1b (5-HT1b) receptor","Absence Seizures",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Alcoholic Intoxication, Chronic",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Amphetamine Abuse",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Amphetamine Addiction",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Amphetamine-Related Disorders",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Atonic Absence Seizures",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Autistic Disorder",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Bipolar Disorder",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Cocaine Abuse",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Cocaine Dependence",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Cocaine-Related Disorders",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Complex partial seizures",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Convulsions",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Convulsive Seizures",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Depressive disorder",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Epileptic Seizures",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Epileptic drop attack",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Generalized Absence Seizures",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Generalized seizures",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Gustatory seizure",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Hypotension",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Jacksonian Seizure",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Major Depressive Disorder",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Mental Depression",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Mood Disorders",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Myoclonic Seizures",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Non-epileptic convulsion",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Nonepileptic Seizures",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Olfactory seizure",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Psychosis, Brief Reactive",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Psychotic Disorders",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Schizoaffective Disorder",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Schizophreniform Disorders",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Seizures",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Seizures, Auditory",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Seizures, Clonic",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Seizures, Focal",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Seizures, Sensory",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Seizures, Somatosensory",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Single Seizure",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Tonic - clonic seizures",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Tonic Seizures",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Unipolar Depression",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Vertiginous seizure",0.6052712228011032,1
"Serotonin 1b (5-HT1b) receptor","Visual seizure",0.6052712228011032,1
"Serotonin 1d (5-HT1d) receptor","Autistic Disorder",0.5184390642557973,1
"Serotonin 1d (5-HT1d) receptor","Depressive disorder",0.5184390642557973,1
"Serotonin 1d (5-HT1d) receptor","Hypotension",0.5184390642557973,1
"Serotonin 1d (5-HT1d) receptor","Obsessive-Compulsive Disorder",0.5184390642557973,1
"Serotonin 2a (5-HT2a) receptor","Abdominal Migraine",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Acute Confusional Migraine",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Alcohol Use Disorder",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Alcohol abuse",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Alcoholic Intoxication, Chronic",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Allodynia",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Anorexia Nervosa",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Asterixis",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Autistic Disorder",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Ballismus",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Basal Ganglia Diseases",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Bipolar Disorder",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Cervical Migraine Syndrome",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Chronic Airflow Obstruction",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Chronic Obstructive Airway Disease",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Cocaine Abuse",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Cocaine Dependence",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Cocaine-Related Disorders",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Depression, Bipolar",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Depressive disorder",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Dyskinetic syndrome",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Extrapyramidal Disorders",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Fever",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Hemiballismus",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Hemicrania migraine",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Hyperactive behavior",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Hyperalgesia",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Hyperalgesia, Primary",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Hyperalgesia, Secondary",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Hyperalgesia, Thermal",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Hyperkinesia, Generalized",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Involuntary Movements",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Involutional Depression",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Involutional paraphrenia",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Lenticulostriate Disorders",0.7201961385228318,6
