"protein_class_pref_name","protein_class_short_name","diseaseName","Percentage_Bioactivities","No_Drug_Efficacy_Target_Annotations","Target_class_Connectivity"
"Endothelin receptor","Endothelin receptor","Nasopharyngeal Neoplasms",0.3958524874859536,1,1
"Endothelin receptor","Endothelin receptor","Neoplasm Invasiveness",0.3958524874859536,1,3
"Endothelin receptor","Endothelin receptor","Nephrosis",0.3958524874859536,1,1
"Endothelin receptor","Endothelin receptor","Perinatal Subarachnoid Hemorrhage",0.3958524874859536,1,2
"Endothelin receptor","Endothelin receptor","Pulmonary Hypertension",0.3958524874859536,1,2
"Endothelin receptor","Endothelin receptor","Sleep Apnea, Obstructive",0.3958524874859536,1,1
"Endothelin receptor","Endothelin receptor","Subarachnoid Hemorrhage",0.3958524874859536,1,2
"Endothelin receptor","Endothelin receptor","Subarachnoid Hemorrhage, Aneurysmal",0.3958524874859536,1,2
"Endothelin receptor","Endothelin receptor","Subarachnoid Hemorrhage, Intracranial",0.3958524874859536,1,2
"Endothelin receptor","Endothelin receptor","Subarachnoid Hemorrhage, Spontaneous",0.3958524874859536,1,2
"Endothelin receptor","Endothelin receptor","Upper Airway Resistance Sleep Apnea Syndrome",0.3958524874859536,1,1
"Endothelin receptor","Endothelin receptor","WAARDENBURG SYNDROME, TYPE 4A",0.3958524874859536,1,1
"Endothelin receptor","Endothelin receptor","Waardenburg Syndrome",0.3958524874859536,1,1
"Endothelin receptor","Endothelin receptor","Waardenburg Syndrome Type 2",0.3958524874859536,1,1
"Endothelin receptor","Endothelin receptor","ovarian neoplasm",0.3958524874859536,1,2
"Histamine receptor","Histamine receptor","Ache",0.36520584329349265,2,6
"Histamine receptor","Histamine receptor","Allergic rhinitis (disorder)",0.36520584329349265,2,1
"Histamine receptor","Histamine receptor","Atherogenesis",0.36520584329349265,2,1
"Histamine receptor","Histamine receptor","Atherosclerosis",0.36520584329349265,2,1
"Histamine receptor","Histamine receptor","Carcinoma, Transitional Cell",0.36520584329349265,2,1
"Histamine receptor","Histamine receptor","Chemical and Drug Induced Liver Injury",0.36520584329349265,2,3
"Histamine receptor","Histamine receptor","Chemically-Induced Liver Toxicity",0.36520584329349265,2,3
"Histamine receptor","Histamine receptor","Colorectal Cancer",0.36520584329349265,2,4
"Histamine receptor","Histamine receptor","Coronary Stenosis",0.36520584329349265,2,1
"Histamine receptor","Histamine receptor","Drug Withdrawal Symptoms",0.36520584329349265,2,6
"Histamine receptor","Histamine receptor","Drug-Induced Acute Liver Injury",0.36520584329349265,2,3
"Histamine receptor","Histamine receptor","Drug-Induced Liver Disease",0.36520584329349265,2,3
"Histamine receptor","Histamine receptor","Hepatitis, Drug-Induced",0.36520584329349265,2,3
"Histamine receptor","Histamine receptor","Hepatitis, Toxic",0.36520584329349265,2,3
"Histamine receptor","Histamine receptor","Hypotension",0.36520584329349265,2,7
"Histamine receptor","Histamine receptor","Neoplasm Metastasis",0.36520584329349265,2,4
"Histamine receptor","Histamine receptor","Neoplasms, Experimental",0.36520584329349265,2,3
"Histamine receptor","Histamine receptor","Pain",0.36520584329349265,2,6
"Histamine receptor","Histamine receptor","Pain, Burning",0.36520584329349265,2,6
"Histamine receptor","Histamine receptor","Pain, Crushing",0.36520584329349265,2,6
"Histamine receptor","Histamine receptor","Pain, Migratory",0.36520584329349265,2,6
"Histamine receptor","Histamine receptor","Pain, Splitting",0.36520584329349265,2,6
"Histamine receptor","Histamine receptor","Pruritus",0.36520584329349265,2,1
"Histamine receptor","Histamine receptor","Radiating pain",0.36520584329349265,2,6
"Histamine receptor","Histamine receptor","Respiratory Hypersensitivity",0.36520584329349265,2,1
"Histamine receptor","Histamine receptor","Rhinitis",0.36520584329349265,2,2
"Histamine receptor","Histamine receptor","Schizophrenia",0.36520584329349265,2,13
"Histamine receptor","Histamine receptor","Substance Withdrawal Syndrome",0.36520584329349265,2,6
"Histamine receptor","Histamine receptor","Suffering, Physical",0.36520584329349265,2,6
"Histamine receptor","Histamine receptor","Withdrawal Symptoms",0.36520584329349265,2,6
"Leukotriene receptor","Leukotriene receptor","Asthma, Aspirin-Induced",0.030646644192460923,0,2
"Leukotriene receptor","Leukotriene receptor","Drug Allergy",0.030646644192460923,0,3
"Leukotriene receptor","Leukotriene receptor","Fractures, Closed",0.030646644192460923,0,1
"Leukotriene receptor","Leukotriene receptor","Fractures, Occult",0.030646644192460923,0,1
"Melanocortin receptor","Melanocortin receptor","BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 9",0.32689753805291655,0,1
"Melanocortin receptor","Melanocortin receptor","MYCOBACTERIUM TUBERCULOSIS, PROTECTION AGAINST",0.32689753805291655,0,1
"Melanocortin receptor","Melanocortin receptor","MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO (finding)",0.32689753805291655,0,1
"Melatonin receptor","Melatonin receptor","Autism Spectrum Disorders",0.41883747063029936,0,2
"Melatonin receptor","Melatonin receptor","Diabetes Mellitus, Non-Insulin-Dependent",0.41883747063029936,0,2
"Melatonin receptor","Melatonin receptor","Familial Ménière disease",0.41883747063029936,0,2
"Melatonin receptor","Melatonin receptor","Polycystic Ovary Syndrome",0.41883747063029936,0,4
"Melatonin receptor","Melatonin receptor","Sclerocystic Ovaries",0.41883747063029936,0,4
"Neurokinin receptor","Neurokinin receptor","Alcohol Use Disorder",0.8529982633568292,2,2
"Neurokinin receptor","Neurokinin receptor","Alcohol abuse",0.8529982633568292,2,3
"Neurokinin receptor","Neurokinin receptor","Alcoholic Intoxication, Chronic",0.8529982633568292,2,6
"Neurokinin receptor","Neurokinin receptor","Allodynia",0.8529982633568292,2,5
"Neurokinin receptor","Neurokinin receptor","Attention Deficit Disorder",0.8529982633568292,2,3
"Neurokinin receptor","Neurokinin receptor","Attention deficit hyperactivity disorder",0.8529982633568292,2,3
"Neurokinin receptor","Neurokinin receptor","Bipolar Disorder",0.8529982633568292,2,9
"Neurokinin receptor","Neurokinin receptor","Bradycardia",0.8529982633568292,2,4
"Neurokinin receptor","Neurokinin receptor","Bronchial Diseases",0.8529982633568292,2,1
"Neurokinin receptor","Neurokinin receptor","Cocaine Abuse",0.8529982633568292,2,5
"Neurokinin receptor","Neurokinin receptor","Cocaine Dependence",0.8529982633568292,2,5
"Neurokinin receptor","Neurokinin receptor","Cocaine-Related Disorders",0.8529982633568292,2,4
"Neurokinin receptor","Neurokinin receptor","Depression, Bipolar",0.8529982633568292,2,4
"Neurokinin receptor","Neurokinin receptor","Depressive disorder",0.8529982633568292,2,10
"Neurokinin receptor","Neurokinin receptor","Drug Withdrawal Symptoms",0.8529982633568292,2,6
"Neurokinin receptor","Neurokinin receptor","HYPOGONADOTROPIC HYPOGONADISM 11 WITH OR WITHOUT ANOSMIA",0.8529982633568292,2,1
"Neurokinin receptor","Neurokinin receptor","Hyperalgesia",0.8529982633568292,2,5
"Neurokinin receptor","Neurokinin receptor","Hyperalgesia, Primary",0.8529982633568292,2,5
"Neurokinin receptor","Neurokinin receptor","Hyperalgesia, Secondary",0.8529982633568292,2,5
"Neurokinin receptor","Neurokinin receptor","Hyperalgesia, Thermal",0.8529982633568292,2,5
"Neurokinin receptor","Neurokinin receptor","Hypertensive disease",0.8529982633568292,2,7
"Neurokinin receptor","Neurokinin receptor","Hypogonadism",0.8529982633568292,2,1
"Neurokinin receptor","Neurokinin receptor","Hypogonadism, Isolated Hypogonadotropic",0.8529982633568292,2,1
"Neurokinin receptor","Neurokinin receptor","Hypogonadotropic hypogonadism",0.8529982633568292,2,1
"Neurokinin receptor","Neurokinin receptor","Idiopathic hypogonadotropic hypogonadism",0.8529982633568292,2,1
"Neurokinin receptor","Neurokinin receptor","Kallmann Syndrome",0.8529982633568292,2,1
"Neurokinin receptor","Neurokinin receptor","Manic",0.8529982633568292,2,4
"Neurokinin receptor","Neurokinin receptor","Manic Disorder",0.8529982633568292,2,4
"Neurokinin receptor","Neurokinin receptor","Mechanical Allodynia",0.8529982633568292,2,5
"Neurokinin receptor","Neurokinin receptor","Mental Depression",0.8529982633568292,2,7
"Neurokinin receptor","Neurokinin receptor","Minimal Brain Dysfunction",0.8529982633568292,2,3
"Neurokinin receptor","Neurokinin receptor","Mood Disorders",0.8529982633568292,2,6
"Neurokinin receptor","Neurokinin receptor","Neurogenic Inflammation",0.8529982633568292,2,1
"Neurokinin receptor","Neurokinin receptor","Primary hypogonadism",0.8529982633568292,2,1
"Neurokinin receptor","Neurokinin receptor","Schizophrenia",0.8529982633568292,2,13
"Neurokinin receptor","Neurokinin receptor","Substance Withdrawal Syndrome",0.8529982633568292,2,6
"Neurokinin receptor","Neurokinin receptor","Tactile Allodynia",0.8529982633568292,2,5
"Neurokinin receptor","Neurokinin receptor","Vomiting",0.8529982633568292,2,1
"Neurokinin receptor","Neurokinin receptor","Withdrawal Symptoms",0.8529982633568292,2,6
"Neuropeptide Y receptor","Neuropeptide Y receptor","Acrania",0.11237102870569006,0,1
"Neuropeptide Y receptor","Neuropeptide Y receptor","Amphetamine Abuse",0.11237102870569006,0,5
"Neuropeptide Y receptor","Neuropeptide Y receptor","Amphetamine Addiction",0.11237102870569006,0,5
"Neuropeptide Y receptor","Neuropeptide Y receptor","Amphetamine-Related Disorders",0.11237102870569006,0,5
"Neuropeptide Y receptor","Neuropeptide Y receptor","Anxiety Disorders",0.11237102870569006,0,5
"Neuropeptide Y receptor","Neuropeptide Y receptor","Anxiety States, Neurotic",0.11237102870569006,0,5
"Neuropeptide Y receptor","Neuropeptide Y receptor","Anxiety neurosis (finding)",0.11237102870569006,0,5
"Neuropeptide Y receptor","Neuropeptide Y receptor","Craniorachischisis",0.11237102870569006,0,1
"Neuropeptide Y receptor","Neuropeptide Y receptor","Depression, Neurotic",0.11237102870569006,0,5
"Neuropeptide Y receptor","Neuropeptide Y receptor","Depressive Syndrome",0.11237102870569006,0,5
"Neuropeptide Y receptor","Neuropeptide Y receptor","Depressive disorder",0.11237102870569006,0,10
"Neuropeptide Y receptor","Neuropeptide Y receptor","Diastematomyelia",0.11237102870569006,0,1
"Neuropeptide Y receptor","Neuropeptide Y receptor","Endogenous depression",0.11237102870569006,0,5
"Neuropeptide Y receptor","Neuropeptide Y receptor","Exencephaly",0.11237102870569006,0,1
"Neuropeptide Y receptor","Neuropeptide Y receptor","Iniencephaly",0.11237102870569006,0,1
"Neuropeptide Y receptor","Neuropeptide Y receptor","Melancholia",0.11237102870569006,0,5
"Neuropeptide Y receptor","Neuropeptide Y receptor","Neural Tube Defects",0.11237102870569006,0,1
"Neuropeptide Y receptor","Neuropeptide Y receptor","Neurenteric Cyst",0.11237102870569006,0,1
"Neuropeptide Y receptor","Neuropeptide Y receptor","Nonorganic psychosis",0.11237102870569006,0,1
"Neuropeptide Y receptor","Neuropeptide Y receptor","Obesity",0.11237102870569006,0,5
"Neuropeptide Y receptor","Neuropeptide Y receptor","Psychoses, Drug",0.11237102870569006,0,4
"Neuropeptide Y receptor","Neuropeptide Y receptor","Psychoses, Substance-Induced",0.11237102870569006,0,4
"Neuropeptide Y receptor","Neuropeptide Y receptor","Psychotic Disorders",0.11237102870569006,0,3
"Neuropeptide Y receptor","Neuropeptide Y receptor","Schizophrenia",0.11237102870569006,0,13
"Neuropeptide Y receptor","Neuropeptide Y receptor","Spinal Cord Myelodysplasia",0.11237102870569006,0,1
"Neuropeptide Y receptor","Neuropeptide Y receptor","Tethered Cord Syndrome",0.11237102870569006,0,1
"Neuropeptide Y receptor","Neuropeptide Y receptor","Toothache",0.11237102870569006,0,1
"Neuropeptide Y receptor","Neuropeptide Y receptor","Unipolar Depression",0.11237102870569006,0,11
"Neuropeptide receptor","Neuropeptide receptor","Malignant neoplasm of breast",0.07661661048115231,0,8
"Opioid receptor","Opioid receptor","Alcoholic Intoxication, Chronic",0.3856369394218,0,6
"Opioid receptor","Opioid receptor","Bradykinesia",0.3856369394218,0,1
"Opioid receptor","Opioid receptor","Cardiac Arrhythmia",0.3856369394218,0,1
"Opioid receptor","Opioid receptor","Drug Withdrawal Symptoms",0.3856369394218,0,6
"Opioid receptor","Opioid receptor","Hypokinesia",0.3856369394218,0,1
"Opioid receptor","Opioid receptor","Hypokinesia, Antiorthostatic",0.3856369394218,0,1
"Opioid receptor","Opioid receptor","Morphine Abuse",0.3856369394218,0,1
"Opioid receptor","Opioid receptor","Morphine Dependence",0.3856369394218,0,1
"Opioid receptor","Opioid receptor","Substance Withdrawal Syndrome",0.3856369394218,0,6
"Opioid receptor","Opioid receptor","Withdrawal Symptoms",0.3856369394218,0,6
"PAF receptor","PAF","Liver Cirrhosis, Experimental",0.061293288384921846,0,7
"PAF receptor","PAF","Polycystic Ovary Syndrome",0.061293288384921846,0,4
"PAF receptor","PAF","Sclerocystic Ovaries",0.061293288384921846,0,4
"Prostanoid receptor","Prostanoid receptor","Asthma, Aspirin-Induced",0.3166819899887629,0,2
"Prostanoid receptor","Prostanoid receptor","BLEEDING DISORDER, PLATELET-TYPE, 13, SUSCEPTIBILITY TO",0.3166819899887629,0,1
"Prostanoid receptor","Prostanoid receptor","Bleeding Disorder due to Defective Thromboxane A2 Receptor",0.3166819899887629,0,1
"Prostanoid receptor","Prostanoid receptor","Blood Platelet Disorders",0.3166819899887629,0,1
"Prostanoid receptor","Prostanoid receptor","Chemical and Drug Induced Liver Injury",0.3166819899887629,0,3
"Prostanoid receptor","Prostanoid receptor","Chemically-Induced Liver Toxicity",0.3166819899887629,0,3
"Prostanoid receptor","Prostanoid receptor","Drug Allergy",0.3166819899887629,0,3
"Prostanoid receptor","Prostanoid receptor","Drug-Induced Acute Liver Injury",0.3166819899887629,0,3
"Prostanoid receptor","Prostanoid receptor","Drug-Induced Liver Disease",0.3166819899887629,0,3
"Prostanoid receptor","Prostanoid receptor","Drug-Induced Stevens Johnson Syndrome",0.3166819899887629,0,1
"Prostanoid receptor","Prostanoid receptor","Hemorrhagic Disorders",0.3166819899887629,0,1
"Prostanoid receptor","Prostanoid receptor","Hepatitis, Drug-Induced",0.3166819899887629,0,3
"Prostanoid receptor","Prostanoid receptor","Hepatitis, Toxic",0.3166819899887629,0,3
"Prostanoid receptor","Prostanoid receptor","Mycoplasma-Induced Stevens-Johnson Syndrome",0.3166819899887629,0,1
"Prostanoid receptor","Prostanoid receptor","Necrosis",0.3166819899887629,0,2
"Prostanoid receptor","Prostanoid receptor","Ocular Cicatricial Pemphigoid",0.3166819899887629,0,1
"Prostanoid receptor","Prostanoid receptor","Pemphigoid, Benign Mucous Membrane",0.3166819899887629,0,1
"Prostanoid receptor","Prostanoid receptor","Polycystic Ovary Syndrome",0.3166819899887629,0,4
"Prostanoid receptor","Prostanoid receptor","Pulmonary Embolism",0.3166819899887629,0,1
"Prostanoid receptor","Prostanoid receptor","Pulmonary Thromboembolisms",0.3166819899887629,0,1
"Prostanoid receptor","Prostanoid receptor","Rhinitis",0.3166819899887629,0,2
"Prostanoid receptor","Prostanoid receptor","Schizophrenia",0.3166819899887629,0,13
"Prostanoid receptor","Prostanoid receptor","Sclerocystic Ovaries",0.3166819899887629,0,4
"Prostanoid receptor","Prostanoid receptor","Stevens-Johnson Syndrome",0.3166819899887629,0,1
"Prostanoid receptor","Prostanoid receptor","Stevens-Johnson Syndrome Toxic Epidermal Necrolysis Spectrum",0.3166819899887629,0,1
"Prostanoid receptor","Prostanoid receptor","Thrombosis",0.3166819899887629,0,3
"Prostanoid receptor","Prostanoid receptor","Thrombus",0.3166819899887629,0,3
"Prostanoid receptor","Prostanoid receptor","Toxic Epidermal Necrolysis",0.3166819899887629,0,1
"Protease-activated receptor","Protease-activated receptor","Fatty Liver",0.2656042496679947,0,1
"Protease-activated receptor","Protease-activated receptor","Fibrosis, Liver",0.2656042496679947,0,4
"Protease-activated receptor","Protease-activated receptor","Hepatitis",0.2656042496679947,0,1
"Protease-activated receptor","Protease-activated receptor","Hereditary Diffuse Gastric Cancer",0.2656042496679947,0,4
"Protease-activated receptor","Protease-activated receptor","Inflammation",0.2656042496679947,0,3
"Protease-activated receptor","Protease-activated receptor","Liver Cirrhosis",0.2656042496679947,0,4
"Protease-activated receptor","Protease-activated receptor","Liver Cirrhosis, Experimental",0.2656042496679947,0,7
"Protease-activated receptor","Protease-activated receptor","Malignant neoplasm of stomach",0.2656042496679947,0,4
"Protease-activated receptor","Protease-activated receptor","Neoplasms, Experimental",0.2656042496679947,0,3
"Protease-activated receptor","Protease-activated receptor","Steatohepatitis",0.2656042496679947,0,1
"Protease-activated receptor","Protease-activated receptor","Stomach Neoplasms",0.2656042496679947,0,4
"Purine receptor","Purine receptor","Thrombosis",0.06895494943303708,0,3
"Purine receptor","Purine receptor","Thrombus",0.06895494943303708,0,3
"Serotonin receptor","Serotonin receptor","Abdominal Migraine",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Absence Seizures",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Ache",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Action Tremor",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Acute Confusional Migraine",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Adult Learning Disorders",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Adverse reaction to drug",3.5064868730207372,8,2
"Serotonin receptor","Serotonin receptor","Age-Related Memory Disorders",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Alcohol Use Disorder",3.5064868730207372,8,2
"Serotonin receptor","Serotonin receptor","Alcohol abuse",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Alcoholic Intoxication, Chronic",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Allodynia",3.5064868730207372,8,5
"Serotonin receptor","Serotonin receptor","Amphetamine Abuse",3.5064868730207372,8,5
"Serotonin receptor","Serotonin receptor","Amphetamine Addiction",3.5064868730207372,8,5
"Serotonin receptor","Serotonin receptor","Amphetamine-Related Disorders",3.5064868730207372,8,5
"Serotonin receptor","Serotonin receptor","Anhedonia",3.5064868730207372,8,2
"Serotonin receptor","Serotonin receptor","Anorexia Nervosa",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Anxiety Disorders",3.5064868730207372,8,5
"Serotonin receptor","Serotonin receptor","Anxiety States, Neurotic",3.5064868730207372,8,5
"Serotonin receptor","Serotonin receptor","Anxiety neurosis (finding)",3.5064868730207372,8,5
"Serotonin receptor","Serotonin receptor","Apnea",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Asterixis",3.5064868730207372,8,2
"Serotonin receptor","Serotonin receptor","Atonic Absence Seizures",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Autistic Disorder",3.5064868730207372,8,4
"Serotonin receptor","Serotonin receptor","Ballismus",3.5064868730207372,8,2
"Serotonin receptor","Serotonin receptor","Basal Ganglia Diseases",3.5064868730207372,8,2
"Serotonin receptor","Serotonin receptor","Bipolar Disorder",3.5064868730207372,8,9
"Serotonin receptor","Serotonin receptor","Bradycardia",3.5064868730207372,8,4
"Serotonin receptor","Serotonin receptor","Cardiac Hypertrophy",3.5064868730207372,8,4
"Serotonin receptor","Serotonin receptor","Cardiomegaly",3.5064868730207372,8,4
"Serotonin receptor","Serotonin receptor","Cervical Migraine Syndrome",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Chronic Airflow Obstruction",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Chronic Obstructive Airway Disease",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Coarse Tremor",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Cocaine Abuse",3.5064868730207372,8,5
"Serotonin receptor","Serotonin receptor","Cocaine Dependence",3.5064868730207372,8,5
"Serotonin receptor","Serotonin receptor","Cocaine-Related Disorders",3.5064868730207372,8,4
"Serotonin receptor","Serotonin receptor","Complex partial seizures",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Congestive heart failure",3.5064868730207372,8,5
"Serotonin receptor","Serotonin receptor","Continuous Tremor",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Convulsions",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Convulsive Seizures",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Darkness Tremor",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Depression, Bipolar",3.5064868730207372,8,4
"Serotonin receptor","Serotonin receptor","Depression, Neurotic",3.5064868730207372,8,5
"Serotonin receptor","Serotonin receptor","Depression, Postpartum",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Depressive Syndrome",3.5064868730207372,8,5
"Serotonin receptor","Serotonin receptor","Depressive disorder",3.5064868730207372,8,10
"Serotonin receptor","Serotonin receptor","Developmental Academic Disorder",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Drug toxicity",3.5064868730207372,8,2
"Serotonin receptor","Serotonin receptor","Dyskinetic syndrome",3.5064868730207372,8,2
"Serotonin receptor","Serotonin receptor","Endogenous depression",3.5064868730207372,8,5
"Serotonin receptor","Serotonin receptor","Epileptic Seizures",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Epileptic drop attack",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Extrapyramidal Disorders",3.5064868730207372,8,2
"Serotonin receptor","Serotonin receptor","Fever",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Fine Tremor",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Generalized Absence Seizures",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Generalized seizures",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Gustatory seizure",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Heart Decompensation",3.5064868730207372,8,5
"Serotonin receptor","Serotonin receptor","Heart Failure, Right-Sided",3.5064868730207372,8,5
"Serotonin receptor","Serotonin receptor","Heart failure",3.5064868730207372,8,5
"Serotonin receptor","Serotonin receptor","Heart valve disease",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Hemiballismus",3.5064868730207372,8,2
"Serotonin receptor","Serotonin receptor","Hemicrania migraine",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Hereditary Diffuse Gastric Cancer",3.5064868730207372,8,4
"Serotonin receptor","Serotonin receptor","Hyperactive behavior",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Hyperalgesia",3.5064868730207372,8,5
"Serotonin receptor","Serotonin receptor","Hyperalgesia, Primary",3.5064868730207372,8,5
"Serotonin receptor","Serotonin receptor","Hyperalgesia, Secondary",3.5064868730207372,8,5
"Serotonin receptor","Serotonin receptor","Hyperalgesia, Thermal",3.5064868730207372,8,5
"Serotonin receptor","Serotonin receptor","Hyperkinesia, Generalized",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Hypertensive disease",3.5064868730207372,8,7
"Serotonin receptor","Serotonin receptor","Hypotension",3.5064868730207372,8,7
"Serotonin receptor","Serotonin receptor","Intermittent Tremor",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Involuntary Movements",3.5064868730207372,8,2
"Serotonin receptor","Serotonin receptor","Involuntary Quiver",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Involutional Depression",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Involutional paraphrenia",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Jacksonian Seizure",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Learning Disabilities",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Learning Disorders",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Learning Disturbance",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Left-Sided Heart Failure",3.5064868730207372,8,5
"Serotonin receptor","Serotonin receptor","Lenticulostriate Disorders",3.5064868730207372,8,2
"Serotonin receptor","Serotonin receptor","Lingual-Facial-Buccal Dyskinesia",3.5064868730207372,8,2
"Serotonin receptor","Serotonin receptor","Long Sleeper Syndrome",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Major Depressive Disorder",3.5064868730207372,8,8
"Serotonin receptor","Serotonin receptor","Major depression, single episode",3.5064868730207372,8,2
"Serotonin receptor","Serotonin receptor","Malignant neoplasm of stomach",3.5064868730207372,8,4
"Serotonin receptor","Serotonin receptor","Manic",3.5064868730207372,8,4
"Serotonin receptor","Serotonin receptor","Manic Disorder",3.5064868730207372,8,4
"Serotonin receptor","Serotonin receptor","Massive Tremor",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Mechanical Allodynia",3.5064868730207372,8,5
"Serotonin receptor","Serotonin receptor","Melancholia",3.5064868730207372,8,5
"Serotonin receptor","Serotonin receptor","Memory Disorder, Semantic",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Memory Disorder, Spatial",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Memory Disorders",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Memory Loss",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Memory impairment",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Mental Depression",3.5064868730207372,8,7
"Serotonin receptor","Serotonin receptor","Metabolic Diseases",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Migraine Disorders",3.5064868730207372,8,2
"Serotonin receptor","Serotonin receptor","Migraine Variant",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Mood Disorders",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Myocardial Failure",3.5064868730207372,8,5
"Serotonin receptor","Serotonin receptor","Myoclonic Seizures",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Myopathy",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Nerve Tremors",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Non-epileptic convulsion",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Nonepileptic Seizures",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Obesity",3.5064868730207372,8,5
"Serotonin receptor","Serotonin receptor","Obsessive-Compulsive Disorder",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Olfactory seizure",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Oral Dyskinesia",3.5064868730207372,8,2
"Serotonin receptor","Serotonin receptor","PERIODIC FEVER, MENSTRUAL CYCLE-DEPENDENT",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Pain",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Pain, Burning",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Pain, Crushing",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Pain, Migratory",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Pain, Splitting",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Passive Tremor",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Periodic Fever Syndrome",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Persistent Tremor",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Pill Rolling Tremor",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Psychoses, Drug",3.5064868730207372,8,4
"Serotonin receptor","Serotonin receptor","Psychoses, Substance-Induced",3.5064868730207372,8,4
"Serotonin receptor","Serotonin receptor","Psychosis, Brief Reactive",3.5064868730207372,8,2
"Serotonin receptor","Serotonin receptor","Psychosis, Involutional",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Psychotic Disorders",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Pulmonary Hypertension",3.5064868730207372,8,2
